slide,model,lambda,fold,dice,iou,entropy
test_097,abmil,0.0,5,0.0041886471855057,0.0020987189894470073,0.34215554244671265
test_097,abmil,0.0,6,0.0041886471855057,0.0020987189894470073,0.5406481263208793
test_097,abmil,0.0,7,0.0041886471855057,0.0020987189894470073,0.9226829967423321
test_097,abmil,0.0,8,0.0041886471855057,0.0020987189894470073,0.9755750555177943
test_097,abmil,0.0,9,0.0041886471855057,0.0020987189894470073,0.4000937238083346
test_097,transmil,0.0,0,0.0,0.0,0.9999824418151115
test_097,transmil,0.0,1,0.0,0.0,0.9995562409500597
test_097,transmil,0.0,2,0.0,0.0,0.9999681996914415
test_097,transmil,0.0,3,0.00237093236915417,0.001186873182600439,0.9999666054238665
test_097,transmil,0.0,4,0.0,0.0,0.9996759173026902
test_097,transmil,0.0,5,0.0,0.0,0.999875625887586
test_097,transmil,0.0,6,0.0,0.0,0.9970492020461087
test_097,transmil,0.0,7,0.0,0.0,0.9990144025435673
test_097,transmil,0.0,8,0.0,0.0,0.9995948222253749
test_097,transmil,0.0,9,0.0,0.0,0.9998394891558859
test_097,clam,0.0,0,0.0041886471855057,0.0020987189894470073,0.4248077940448306
test_097,clam,0.0,1,0.0033193053168158377,0.0016624116843792674,0.915594351681326
test_097,clam,0.0,2,0.0041886471855057,0.0020987189894470073,0.2790374263071354
test_097,clam,0.0,3,0.0041886471855057,0.0020987189894470073,0.30146691110864643
test_097,clam,0.0,4,0.0041886471855057,0.0020987189894470073,0.8595113663544871
test_097,clam,0.0,5,0.0041886471855057,0.0020987189894470073,0.7157295817053507
test_097,clam,0.0,6,0.0041886471855057,0.0020987189894470073,0.37994478563061856
test_097,clam,0.0,7,0.0041886471855057,0.0020987189894470073,0.34348420504372346
test_097,clam,0.0,8,0.004425740422421117,0.002217777865784836,0.8541171088721985
test_097,clam,0.0,9,0.0041886471855057,0.0020987189894470073,0.4298410562058852
test_097,clam,0.05,0,0.0041886471855057,0.0020987189894470073,0.9841014110779418
test_097,clam,0.05,1,0.0041886471855057,0.0020987189894470073,0.9259835557606165
test_097,clam,0.05,2,0.0041886471855057,0.0020987189894470073,0.9811967618407841
test_097,clam,0.05,3,0.0041886471855057,0.0020987189894470073,0.9740001317226975
test_097,clam,0.05,4,0.0041886471855057,0.0020987189894470073,0.9269709388120709
test_097,clam,0.05,5,0.0041886471855057,0.0020987189894470073,0.9873785875051262
test_097,clam,0.05,6,0.0041886471855057,0.0020987189894470073,0.9871891885172154
test_097,clam,0.05,7,0.0041886471855057,0.0020987189894470073,0.991442056700304
test_097,clam,0.05,8,0.0041886471855057,0.0020987189894470073,0.9755450832873842
test_097,clam,0.05,9,0.0041886471855057,0.0020987189894470073,0.9834004647674637
test_099,mean,0.0,0,0.0,0.0,0.9999933030861341
test_099,mean,0.0,1,0.0,0.0,0.9999933030861341
test_099,mean,0.0,2,0.0,0.0,0.9999933030861341
test_099,mean,0.0,3,0.0,0.0,0.9999933030861341
test_099,mean,0.0,4,0.0,0.0,0.9999933030861341
test_099,mean,0.0,5,0.0,0.0,0.9999933030861341
test_099,mean,0.0,6,0.0,0.0,0.9999933030861341
test_099,mean,0.0,7,0.0,0.0,0.9999933030861341
test_099,mean,0.0,8,0.0,0.0,0.9999933030861341
test_099,mean,0.0,9,0.0,0.0,0.9999933030861341
test_099,max,0.0,0,0.0,0.0,0.9999933030861341
test_099,max,0.0,1,0.0,0.0,0.9999933030861341
test_099,max,0.0,2,0.0,0.0,0.9999933030861341
test_099,max,0.0,3,0.0,0.0,0.9999933030861341
test_099,max,0.0,4,0.0,0.0,0.9999933030861341
test_099,max,0.0,5,0.0,0.0,0.9999933030861341
test_099,max,0.0,6,0.0,0.0,0.9999933030861341
test_099,max,0.0,7,0.0,0.0,0.9999933030861341
test_099,max,0.0,8,0.0,0.0,0.9999933030861341
test_099,max,0.0,9,0.0,0.0,0.9999933030861341
test_099,abmil,0.0,0,0.0005894962486602357,0.00029483502640113645,0.8226743542607748
test_099,abmil,0.0,1,0.0019292604501607716,0.0009655616350177019,0.47708507814284434
test_099,abmil,0.0,2,0.0001607717041800643,8.03923144947343e-05,0.45746035650514116
test_099,abmil,0.0,3,0.00037513397642015007,0.00018760217618524376,0.4242987108784943
test_099,abmil,0.0,4,0.0019828510182207932,0.0009924094091140734,0.7283068887229879
test_099,abmil,0.0,5,0.0014469453376205787,0.0007239964604617489,0.23776749389115848
test_099,abmil,0.0,6,0.0005894962486602357,0.00029483502640113645,0.6502729467555582
test_099,abmil,0.0,7,0.0015541264737406217,0.0007776675337212732,0.971569899951415
test_099,abmil,0.0,8,0.00021436227224008573,0.00010719262514738985,0.9837143559004314
test_099,abmil,0.0,9,0.0010718113612004287,0.0005361930294906167,0.34084311124758526
test_099,transmil,0.0,0,0.0,0.0,0.9999693158848142
test_099,transmil,0.0,1,0.0,0.0,0.9992928327943778
test_099,transmil,0.0,2,0.0,0.0,0.9999733871070565
test_099,transmil,0.0,3,0.0019828510182207932,0.0009924094091140734,0.9996421876759873
test_099,transmil,0.0,4,0.0,0.0,0.9998360658811514
test_099,transmil,0.0,5,0.0,0.0,0.9999151796322938
test_099,transmil,0.0,6,0.0,0.0,0.9888938308570061
test_099,transmil,0.0,7,0.0,0.0,0.9986497997461491
test_099,transmil,0.0,8,0.00021399529210357372,0.00010700909577314071,0.999767625334266
test_099,transmil,0.0,9,0.0,0.0,0.9998305642294725
test_099,clam,0.0,0,0.0010718113612004287,0.0005361930294906167,0.4068998199687783
test_099,clam,0.0,1,0.0014469453376205787,0.0007239964604617489,0.9588912336243782
test_099,clam,0.0,2,0.0019292604501607716,0.0009655616350177019,0.44970808915745014
test_099,clam,0.0,3,0.0019292604501607716,0.0009655616350177019,0.41524095660391935
test_099,clam,0.0,4,0.0019828510182207932,0.0009924094091140734,0.889194549627656
test_099,clam,0.0,5,0.0010182207931404073,0.0005093697219913675,0.7586662130504751
test_099,clam,0.0,6,0.0019828510182207932,0.0009924094091140734,0.4067335325467838
test_099,clam,0.0,7,0.0005359056806002144,0.0002680246582685607,0.7884102326541952
test_099,clam,0.0,8,0.00021436227224008573,0.00010719262514738985,0.980694609326922
test_099,clam,0.0,9,0.0010182207931404073,0.0005093697219913675,0.4836583415357491
test_099,clam,0.05,0,0.0007502679528403001,0.0003752747547311424,0.9927523592454791
test_099,clam,0.05,1,0.0010718113612004287,0.0005361930294906167,0.9787838856988433
test_099,clam,0.05,2,0.0010182207931404073,0.0005093697219913675,0.989571744376879
test_099,clam,0.05,3,0.0005894962486602357,0.00029483502640113645,0.9753420524085294
test_099,clam,0.05,4,0.0019828510182207932,0.0009924094091140734,0.9717910663489063
test_099,clam,0.05,5,0.002733118971061093,0.0013684295258794173,0.9832179968859619
test_099,clam,0.05,6,0.00021436227224008573,0.00010719262514738985,0.9917253109100639
test_099,clam,0.05,7,0.00021436227224008573,0.00010719262514738985,0.9933712950593543
test_099,clam,0.05,8,0.0005359056806002144,0.0002680246582685607,0.9753114632251948
test_099,clam,0.05,9,0.0009646302250803858,0.00048254785266205565,0.9760770730728292
test_102,mean,0.0,0,0.0,0.0,0.9999979787112167
test_102,mean,0.0,1,0.0,0.0,0.9999979787112167
test_102,mean,0.0,2,0.0,0.0,0.9999979787112167
test_102,mean,0.0,3,0.0,0.0,0.9999979787112167
test_102,mean,0.0,4,0.0,0.0,0.9999979787112167
test_102,mean,0.0,5,0.0,0.0,0.9999979787112167
test_102,mean,0.0,6,0.0,0.0,0.9999979787112167
test_102,mean,0.0,7,0.0,0.0,0.9999979787112167
test_102,mean,0.0,8,0.0,0.0,0.9999979787112167
test_102,mean,0.0,9,0.0,0.0,0.9999979787112167
test_102,max,0.0,0,0.0,0.0,0.9999979787112167
test_102,max,0.0,1,0.0,0.0,0.9999979787112167
test_102,max,0.0,2,0.0,0.0,0.9999979787112167
test_102,max,0.0,3,0.0,0.0,0.9999979787112167
test_102,max,0.0,4,0.0,0.0,0.9999979787112167
test_102,max,0.0,5,0.0,0.0,0.9999979787112167
test_102,max,0.0,6,0.0,0.0,0.9999979787112167
test_102,max,0.0,7,0.0,0.0,0.9999979787112167
test_102,max,0.0,8,0.0,0.0,0.9999979787112167
test_102,max,0.0,9,0.0,0.0,0.9999979787112167
test_102,abmil,0.0,0,0.009855564995751912,0.004952185792349727,0.656720201451643
test_102,abmil,0.0,1,0.0,0.0,0.45569041691663104
test_102,abmil,0.0,2,0.009855564995751912,0.004952185792349727,0.05929892863462214
test_102,abmil,0.0,3,0.0005097706032285472,0.00025495028469448456,0.43620120437887544
test_102,abmil,0.0,4,0.0005097706032285472,0.00025495028469448456,0.6904370837893702
test_102,abmil,0.0,5,0.011214953271028037,0.005639097744360902,0.3869262920260772
test_102,abmil,0.0,6,0.0005097706032285472,0.00025495028469448456,0.5272618980785362
test_102,abmil,0.0,7,0.05369583687340697,0.02758861533088877,0.9134627354654828
test_102,abmil,0.0,8,0.09685641461342395,0.05089285714285714,0.9512509226553532
test_102,abmil,0.0,9,0.0,0.0,0.3979399202140009
test_102,transmil,0.0,0,0.1308411214953271,0.07,0.9999855408496904
test_102,transmil,0.0,1,0.0875106202209006,0.04575744113727232,0.9991760324516133
test_102,transmil,0.0,2,0.11724723874256585,0.06227436823104693,0.999942662958639
test_102,transmil,0.0,3,0.1622769753610875,0.08830328247803976,0.9999859990866939
test_102,transmil,0.0,4,0.18742565845369583,0.103403018655667,0.9997763883887607
test_102,transmil,0.0,5,0.1395072217502124,0.0749840168051877,0.9999007015415949
test_102,transmil,0.0,6,0.08971962616822429,0.046966731898238745,0.9961870834019775
test_102,transmil,0.0,7,0.12574341546304163,0.06708975521305531,0.9980732523712312
test_102,transmil,0.0,8,0.11418861512319456,0.06055145071183997,0.9995316898288373
test_102,transmil,0.0,9,0.17264231096006796,0.09447647387018784,0.9997886953254288
test_102,clam,0.0,0,0.0,0.0,0.38435100006583556
test_102,clam,0.0,1,0.08190314358538657,0.04270021261516655,0.9649099203338549
test_102,clam,0.0,2,0.009855564995751912,0.004952185792349727,0.3561557426966509
test_102,clam,0.0,3,0.009855564995751912,0.004952185792349727,0.4850078312452072
test_102,clam,0.0,4,0.0,0.0,0.8519444177319521
test_102,clam,0.0,5,0.0,0.0,0.7475128592354113
test_102,clam,0.0,6,0.0,0.0,0.5236671924413534
test_102,clam,0.0,7,0.0005097706032285472,0.00025495028469448456,0.7427708263348535
test_102,clam,0.0,8,0.10127442650807136,0.05333810631823877,0.8859614453070385
test_102,clam,0.0,9,0.0013593882752761257,0.0006801564359802754,0.4685627853160214
test_102,clam,0.05,0,0.0,0.0,0.9820631715521072
test_102,clam,0.05,1,0.041461342395921835,0.021169529758806177,0.9516806180398734
test_102,clam,0.05,2,0.009345794392523364,0.004694835680751174,0.9771677601802009
test_102,clam,0.05,3,0.009345794392523364,0.004694835680751174,0.9627949601749458
test_102,clam,0.05,4,0.05063721325403568,0.025976290097629008,0.9374163547420427
test_102,clam,0.05,5,0.0,0.0,0.9743703541980706
test_102,clam,0.05,6,0.009345794392523364,0.004694835680751174,0.980173598536541
test_102,clam,0.05,7,0.19286321155480035,0.10672308415608839,0.9640130850553773
test_102,clam,0.05,8,0.009345794392523364,0.004694835680751174,0.953869747130937
test_102,clam,0.05,9,0.009345794392523364,0.004694835680751174,0.9790097420098217
test_104,mean,0.0,0,0.0,0.0,0.9999910838958951
test_104,mean,0.0,1,0.0,0.0,0.9999910838958951
test_104,mean,0.0,2,0.0,0.0,0.9999910838958951
test_104,mean,0.0,3,0.0,0.0,0.9999910838958951
test_104,mean,0.0,4,0.0,0.0,0.9999910838958951
test_104,mean,0.0,5,0.0,0.0,0.9999910838958951
test_104,mean,0.0,6,0.0,0.0,0.9999910838958951
test_104,mean,0.0,7,0.0,0.0,0.9999910838958951
test_104,mean,0.0,8,0.0,0.0,0.9999910838958951
test_104,mean,0.0,9,0.0,0.0,0.9999910838958951
test_104,max,0.0,0,0.0,0.0,0.9999910838958951
test_104,max,0.0,1,0.0,0.0,0.9999910838958951
test_104,max,0.0,2,0.0,0.0,0.9999910838958951
test_104,max,0.0,3,0.0,0.0,0.9999910838958951
test_104,max,0.0,4,0.0,0.0,0.9999910838958951
test_104,max,0.0,5,0.0,0.0,0.9999910838958951
test_104,max,0.0,6,0.0,0.0,0.9999910838958951
test_104,max,0.0,7,0.0,0.0,0.9999910838958951
test_104,max,0.0,8,0.0,0.0,0.9999910838958951
test_104,max,0.0,9,0.0,0.0,0.9999910838958951
test_104,abmil,0.0,0,0.3448233297330659,0.20833022596763368,0.4297007472262416
test_104,abmil,0.0,1,0.3367381576917142,0.20245649189209247,0.3525348726671405
test_104,abmil,0.0,2,0.32312914673661475,0.19269769410552273,0.3826531519611866
test_104,abmil,0.0,3,0.34503934577997225,0.20848794495515485,0.44239766784854007
test_104,abmil,0.0,4,0.33146119426014503,0.19865357228726258,0.4144307018018925
test_104,abmil,0.0,5,0.355901866995834,0.21647239897141354,0.437834554404501
test_104,abmil,0.0,6,0.35611788304274034,0.21663225079782242,0.41489702493325936
test_104,abmil,0.0,7,0.3426631692640025,0.2067552973596991,0.466604746053142
test_104,abmil,0.0,8,0.3515506866224348,0.21326144745216968,0.44678825580143655
test_104,abmil,0.0,9,0.36025304736923314,0.21970039144835893,0.4240179168023037
test_104,transmil,0.0,0,0.0,0.0,0.9706322352714755
test_104,transmil,0.0,1,0.2776114797099213,0.1611781990181675,0.9994522735158651
test_104,transmil,0.0,2,0.006449621971917914,0.0032352440364700236,0.9940009988434239
test_104,transmil,0.0,3,0.37734917451010647,0.23255106310144155,0.2565009733794863
test_104,transmil,0.0,4,0.014565653448541892,0.00733625540116261,0.9723632233376841
test_104,transmil,0.0,5,0.03351334670575529,0.01704224468018329,0.9908583806663032
test_104,transmil,0.0,6,0.0,0.0,0.9985024808735502
test_104,transmil,0.0,7,0.0012960962814380498,0.0006484683794466404,0.9674128565219879
test_104,transmil,0.0,8,0.22598364449930566,0.1273853218988641,0.9971027417503353
test_104,transmil,0.0,9,0.011078537262768091,0.005570123039208081,0.9717395835007785
test_104,clam,0.0,0,0.33997839839530936,0.2048035989812801,0.4111296786815197
test_104,clam,0.0,1,0.3696960345625675,0.2267650955896271,0.41249639907996816
test_104,clam,0.0,2,0.3372627680913439,0.20283587906683245,0.4089361630447494
test_104,clam,0.0,3,0.36321555315537724,0.22190799396681749,0.44906272570712763
test_104,clam,0.0,4,0.3598518747106928,0.21940205836422133,0.4051477686830903
test_104,clam,0.0,5,0.36250578614411355,0.221378361570209,0.44909521358422894
test_104,clam,0.0,6,0.3585249189939824,0.21841630320348926,0.4412921775860648
test_104,clam,0.0,7,0.3518901404104305,0.2135113374651263,0.41737565885093025
test_104,clam,0.0,8,0.36528313531862366,0.2234534574217054,0.4418758711361751
test_104,clam,0.0,9,0.2992130844005555,0.1759262619298182,0.3405176759375606
test_104,clam,0.05,0,0.36722727974078073,0.22491022491022492,0.4973087095760424
test_104,clam,0.05,1,0.38271871624749265,0.2366432605709052,0.47846170641502533
test_104,clam,0.05,2,0.3626292238852029,0.22147043856838614,0.4689793338284623
test_104,clam,0.05,3,0.3772257367690171,0.2324573080287529,0.49524551704104286
test_104,clam,0.05,4,0.3673198580465977,0.2249796813276126,0.4941733109271665
test_104,clam,0.05,5,0.38253355963585867,0.23650169801961307,0.4819953469822249
test_104,clam,0.05,6,0.3806202746489739,0.23504078054729782,0.47104173009196426
test_104,clam,0.05,7,0.33979324178367537,0.20466923177010726,0.5162272710023087
test_104,clam,0.05,8,0.37744175281592346,0.23262138876737862,0.5065645163791603
test_104,clam,0.05,9,0.3800648048140719,0.23461728959500133,0.5059815925581643
test_105,mean,0.0,0,0.0,0.0,0.9999762981471217
test_105,mean,0.0,1,0.0,0.0,0.9999762981471217
test_105,mean,0.0,2,0.0,0.0,0.9999762981471217
test_105,mean,0.0,3,0.0,0.0,0.9999762981471217
test_105,mean,0.0,4,0.0,0.0,0.9999762981471217
test_105,mean,0.0,5,0.0,0.0,0.9999762981471217
test_105,mean,0.0,6,0.0,0.0,0.9999762981471217
test_105,mean,0.0,7,0.0,0.0,0.9999762981471217
test_105,mean,0.0,8,0.0,0.0,0.9999762981471217
test_105,mean,0.0,9,0.0,0.0,0.9999762981471217
test_105,max,0.0,0,0.0,0.0,0.9999762981471217
test_105,max,0.0,1,0.0,0.0,0.9999762981471217
test_105,max,0.0,2,0.0,0.0,0.9999762981471217
test_105,max,0.0,3,0.0,0.0,0.9999762981471217
test_105,max,0.0,4,0.0,0.0,0.9999762981471217
test_105,max,0.0,5,0.0,0.0,0.9999762981471217
test_105,max,0.0,6,0.0,0.0,0.9999762981471217
test_105,max,0.0,7,0.0,0.0,0.9999762981471217
test_105,max,0.0,8,0.0,0.0,0.9999762981471217
test_105,max,0.0,9,0.0,0.0,0.9999762981471217
test_105,abmil,0.0,0,0.20680635552893437,0.11532851243733667,0.7376272359774361
test_105,abmil,0.0,1,0.20608731220928772,0.11488146196406801,0.4288655985043081
test_105,abmil,0.0,2,0.20583768207567457,0.11472634332985497,0.5742285969988163
test_105,abmil,0.0,3,0.20399530315476866,0.11358283389408513,0.6318541058330717
test_105,abmil,0.0,4,0.20676158490714505,0.11530066675291406,0.6400443348679773
test_105,abmil,0.0,5,0.20438874195231116,0.11382683252639914,0.5421169037350524
test_105,abmil,0.0,6,0.2065309483706546,0.11515724131566346,0.6836044362473922
test_105,abmil,0.0,7,0.20679821541588178,0.11532344948220241,0.8059727761474387
test_105,abmil,0.0,8,0.20686062294928506,0.11536226664628896,0.7873092034370924
test_105,abmil,0.0,9,0.2065526553387949,0.11517073860778118,0.6377267766876065
test_105,transmil,0.0,0,0.11392359554220276,0.06040242869956963,0.9740590484225387
test_105,transmil,0.0,1,0.1946124661761344,0.1077953971266985,0.9991500316915036
test_105,transmil,0.0,2,0.08659723602461299,0.045258237133876604,0.9435536163914954
test_105,transmil,0.0,3,0.1786809082466807,0.09810521893484954,0.9986395292260822
test_105,transmil,0.0,4,0.13842262245952158,0.07435770552949347,0.9525794324552987
test_105,transmil,0.0,5,0.1396449961029209,0.07506362807657246,0.9901899800787601
test_105,transmil,0.0,6,0.05995871605996821,0.030905896980809602,0.9877074903326377
test_105,transmil,0.0,7,0.1346333998335347,0.07217530313961877,0.9845753992102192
test_105,transmil,0.0,8,0.19055190644839406,0.1053094073974659,0.9986832460266428
test_105,transmil,0.0,9,0.0953641377822669,0.0500694855504958,0.9632640266875613
test_105,clam,0.0,0,0.20624061767177843,0.11497674643746648,0.6643190819429247
test_105,clam,0.0,1,0.20672359771289958,0.11527704120193039,0.44008032991220053
test_105,clam,0.0,2,0.20476047378171336,0.11405746742499928,0.6119295116017915
test_105,clam,0.0,3,0.2059719939410425,0.11480979853459078,0.6496946293415209
test_105,clam,0.0,4,0.2068049988434256,0.11532766860828887,0.643014238552818
test_105,clam,0.0,5,0.20667068697805765,0.11524413585243667,0.6519715933499425
test_105,clam,0.0,6,0.20646854083725133,0.1151184384207202,0.5837298096124394
test_105,clam,0.0,7,0.20657300562142641,0.11518339261588087,0.5724907122388665
test_105,clam,0.0,8,0.20680635552893437,0.11532851243733667,0.7030600211237399
test_105,clam,0.0,9,0.20570879695234168,0.11464627179966051,0.5640177906895131
test_105,clam,0.05,0,0.20671952765637328,0.11527450995226243,0.7692763543937092
test_105,clam,0.05,1,0.20674937473756616,0.1152930727166535,0.7770484350700055
test_105,clam,0.05,2,0.20679821541588178,0.11532344948220241,0.7581763559310112
test_105,clam,0.05,3,0.20660963613016312,0.11520617055415311,0.7376061345780313
test_105,clam,0.05,4,0.20665305006644366,0.1152331678340882,0.7865853213498869
test_105,clam,0.05,5,0.20665712012296997,0.11523569889609761,0.7313722323682146
test_105,clam,0.05,6,0.2067751517622327,0.11530910469227225,0.737624207973934
test_105,clam,0.05,7,0.2068497694652149,0.11535551564105397,0.8304362056906067
test_105,clam,0.05,8,0.2066598334939875,0.11523738627715314,0.7894862433299469
test_105,clam,0.05,9,0.20671952765637328,0.11527450995226243,0.7897248878559511
test_108,mean,0.0,0,0.0,0.0,0.9999976634033816
test_108,mean,0.0,1,0.0,0.0,0.9999976634033816
test_108,mean,0.0,2,0.0,0.0,0.9999976634033816
test_108,mean,0.0,3,0.0,0.0,0.9999976634033816
test_108,mean,0.0,4,0.0,0.0,0.9999976634033816
test_108,mean,0.0,5,0.0,0.0,0.9999976634033816
test_108,mean,0.0,6,0.0,0.0,0.9999976634033816
test_108,mean,0.0,7,0.0,0.0,0.9999976634033816
test_108,mean,0.0,8,0.0,0.0,0.9999976634033816
test_108,mean,0.0,9,0.0,0.0,0.9999976634033816
test_108,max,0.0,0,0.0,0.0,0.9999976634033816
test_108,max,0.0,1,0.0,0.0,0.9999976634033816
test_108,max,0.0,2,0.0,0.0,0.9999976634033816
test_108,max,0.0,3,0.0,0.0,0.9999976634033816
test_108,max,0.0,4,0.0,0.0,0.9999976634033816
test_108,max,0.0,5,0.0,0.0,0.9999976634033816
test_108,max,0.0,6,0.0,0.0,0.9999976634033816
test_108,max,0.0,7,0.0,0.0,0.9999976634033816
test_108,max,0.0,8,0.0,0.0,0.9999976634033816
test_108,max,0.0,9,0.0,0.0,0.9999976634033816
test_108,abmil,0.0,0,0.13251740873602025,0.07096045197740113,0.5718903646609035
test_108,abmil,0.0,1,0.088485615812056,0.046290844863114515,0.19657504362342612
test_108,abmil,0.0,2,0.07202644721108532,0.03735862823786939,0.404374069411314
test_108,abmil,0.0,3,0.10607019765069986,0.05600534799078957,0.5221691905271278
test_108,abmil,0.0,4,0.13251740873602025,0.07096045197740113,0.317101966828783
test_108,abmil,0.0,5,0.11648027009917704,0.06184181044140712,0.23274776791125976
test_108,abmil,0.0,6,0.14152071463740593,0.07614866399212777,0.3981387257598169
test_108,abmil,0.0,7,0.1952591967363016,0.10819237664665991,0.6748825805466836
test_108,abmil,0.0,8,0.15179011043117394,0.08212817780484091,0.7806615040682214
test_108,abmil,0.0,9,0.07202644721108532,0.03735862823786939,0.5021662532550498
test_108,transmil,0.0,0,0.06527396778504607,0.03373809350687123,0.9939883207396724
test_108,transmil,0.0,1,0.251529858619962,0.14385710837557325,0.9994080706486191
test_108,transmil,0.0,2,0.005345712878947738,0.002680019747513929,0.9977174965082458
test_108,transmil,0.0,3,0.0,0.0,0.9067343339574608
test_108,transmil,0.0,4,0.13519026517549412,0.07249547374773688,0.9745207245034425
test_108,transmil,0.0,5,0.26489414081733137,0.15266742338251987,0.993110852608707
test_108,transmil,0.0,6,0.01237954561440529,0.006228324722202562,0.923368976236695
test_108,transmil,0.0,7,0.17837799817120348,0.09792261950729786,0.9696814456610693
test_108,transmil,0.0,8,0.35112893015404095,0.21295111338622985,0.9974412943414037
test_108,transmil,0.0,9,0.23844692973201098,0.135361763296598,0.9690010825406217
test_108,clam,0.0,0,0.06302314130969966,0.03253685815963396,0.7998240659483684
test_108,clam,0.0,1,0.3664626855173384,0.22433689286944541,0.1933493308230612
test_108,clam,0.0,2,0.08792290919321938,0.04598293113596233,0.2838046793254548
test_108,clam,0.0,3,0.15052402053879158,0.08138738875789153,0.2528554451274382
test_108,clam,0.0,4,0.15924597313075894,0.08651127244936951,0.35951169325687543
test_108,clam,0.0,5,0.16853063234156293,0.09201935632537062,0.26708872325587835
test_108,clam,0.0,6,0.15052402053879158,0.08138738875789153,0.2597541204955614
test_108,clam,0.0,7,0.14152071463740593,0.07614866399212777,0.2777070221351883
test_108,clam,0.0,8,0.23225715692480833,0.1313862804392806,0.28326649972230306
test_108,clam,0.0,9,0.07948230991067032,0.04138587752710226,0.43953084175658547
test_108,clam,0.05,0,0.1502426672293733,0.08122290668491901,0.5125039645405037
test_108,clam,0.05,1,0.21889287472743899,0.12289708553826711,0.38535400998860936
test_108,clam,0.05,2,0.1502426672293733,0.08122290668491901,0.66058277150369
test_108,clam,0.05,3,0.16824927903214462,0.09185162429920897,0.3340586748679215
test_108,clam,0.05,4,0.15080537384820988,0.08155192088246481,0.3637580623669629
test_108,clam,0.05,5,0.16824927903214462,0.09185162429920897,0.4290741657964987
test_108,clam,0.05,6,0.27910248294295564,0.16218425570179024,0.37618094054200146
test_108,clam,0.05,7,0.27206865020749804,0.15745339086542376,0.6078527160281263
test_108,clam,0.05,8,0.16824927903214462,0.09185162429920897,0.5340757046050331
test_108,clam,0.05,9,0.17725258493353027,0.09724473257698542,0.45567546439478473
test_110,mean,0.0,0,0.0,0.0,0.9999906193699064
test_110,mean,0.0,1,0.0,0.0,0.9999906193699064
test_110,mean,0.0,2,0.0,0.0,0.9999906193699064
test_110,mean,0.0,3,0.0,0.0,0.9999906193699064
test_110,mean,0.0,4,0.0,0.0,0.9999906193699064
test_110,mean,0.0,5,0.0,0.0,0.9999906193699064
test_110,mean,0.0,6,0.0,0.0,0.9999906193699064
test_110,mean,0.0,7,0.0,0.0,0.9999906193699064
test_110,mean,0.0,8,0.0,0.0,0.9999906193699064
test_110,mean,0.0,9,0.0,0.0,0.9999906193699064
test_110,max,0.0,0,0.0,0.0,0.9999906193699064
test_110,max,0.0,1,0.0,0.0,0.9999906193699064
test_110,max,0.0,2,0.0,0.0,0.9999906193699064
test_110,max,0.0,3,0.0,0.0,0.9999906193699064
test_110,max,0.0,4,0.0,0.0,0.9999906193699064
test_110,max,0.0,5,0.0,0.0,0.9999906193699064
test_110,max,0.0,6,0.0,0.0,0.9999906193699064
test_110,max,0.0,7,0.0,0.0,0.9999906193699064
test_110,max,0.0,8,0.0,0.0,0.9999906193699064
test_110,max,0.0,9,0.0,0.0,0.9999906193699064
test_110,abmil,0.0,0,0.0011588324762801477,0.00057975215595333,0.5204492859013521
test_110,abmil,0.0,1,0.0011588324762801477,0.00057975215595333,0.4524104685950442
test_110,abmil,0.0,2,0.0011588324762801477,0.00057975215595333,0.09048167651546547
test_110,abmil,0.0,3,0.0011588324762801477,0.00057975215595333,0.1718231209287007
test_110,abmil,0.0,4,0.0013399000506989207,0.0006703991592832165,0.37376599503071073
test_110,abmil,0.0,5,0.0011588324762801477,0.00057975215595333,0.11226148479357059
test_110,abmil,0.0,6,0.0,0.0,0.4906089406531369
test_110,abmil,0.0,7,0.0,0.0,0.945230772281908
test_110,abmil,0.0,8,0.0011588324762801477,0.00057975215595333,0.9803882121777795
test_110,abmil,0.0,9,0.005685521836749475,0.0028508652466815564,0.265143933361691
test_110,transmil,0.0,0,0.0011588324762801477,0.00057975215595333,0.9999808275895828
test_110,transmil,0.0,1,0.0011588324762801477,0.00057975215595333,0.9995453565850837
test_110,transmil,0.0,2,0.0022452379227927864,0.0011238806511256934,0.9999707199453778
test_110,transmil,0.0,3,0.0030781487651191423,0.0015414467838166222,0.999966929578801
test_110,transmil,0.0,4,0.007097848917215905,0.0035615641808402383,0.9997523527153654
test_110,transmil,0.0,5,0.0011588324762801477,0.00057975215595333,0.9999345008869766
test_110,transmil,0.0,6,0.0011588324762801477,0.00057975215595333,0.9981077547728423
test_110,transmil,0.0,7,0.0013399000506989207,0.0006703991592832165,0.999327831658755
test_110,transmil,0.0,8,0.003693778518142971,0.001850306570402351,0.9998181576906584
test_110,transmil,0.0,9,0.004635329905120591,0.0023230490018148822,0.9998943861740379
test_110,clam,0.0,0,0.0011588324762801477,0.00057975215595333,0.20795619854926153
test_110,clam,0.0,1,0.006047656985587021,0.003032999763898222,0.9735616566848617
test_110,clam,0.0,2,0.0011588324762801477,0.00057975215595333,0.03394802012570731
test_110,clam,0.0,3,0.0011588324762801477,0.00057975215595333,0.2278826294397313
test_110,clam,0.0,4,0.0013399000506989207,0.0006703991592832165,0.9041887882754335
test_110,clam,0.0,5,0.0011588324762801477,0.00057975215595333,0.5723995764082198
test_110,clam,0.0,6,0.003186789309770406,0.0015959376133478419,0.3150792492030964
