slide,fold,lambda,dice,iou,entropy
test_026,0,0.1,0.41860323207257416,0.2647047474500624,0.7472449335554594
test_026,0,0.15,0.41876595441740316,0.2648348962554188,0.7504564992514766
test_026,0,0.2,0.4181557456242945,0.2643469763016112,0.8573204531587817
test_026,1,0.0,0.41821676650360534,0.264395751356634,0.49339707894572454
test_026,1,0.01,0.4188676558829213,0.26491625286232534,0.7050752560047276
test_026,1,0.02,0.4183388082622271,0.26449331275720167,0.6100471375541543
test_026,1,0.05,0.4187252738311959,0.26480235654287954,0.7061990028365448
test_026,1,0.1,0.4185625514863669,0.26467221443362615,0.7720693455043356
test_026,1,0.15,0.41799302327946547,0.26421692788356455,0.8059161512885512
test_026,1,0.2,0.4188676558829213,0.26491625286232534,0.9757167186806989
test_026,2,0.0,0.41860323207257416,0.2647047474500624,0.594806992856526
test_026,2,0.01,0.41860323207257416,0.2647047474500624,0.6330479853457343
test_026,2,0.02,0.41862357236567777,0.2647210145859594,0.6067076076235313
test_026,2,0.05,0.41876595441740316,0.2648348962554188,0.651053799137853
test_026,2,0.1,0.4185625514863669,0.26467221443362615,0.7358219850061405
test_026,2,0.15,0.4184608500208488,0.2645908892147028,0.8089941428735032
test_026,2,0.2,0.4184608500208488,0.2645908892147028,0.8315724193393615
test_026,3,0.0,0.41839982914153795,0.2645420991036177,0.6056559624670504
test_026,3,0.01,0.41844050972774516,0.2645746254260176,0.6322646694380067
test_026,3,0.02,0.4188676558829213,0.26491625286232534,0.6126932867543937
test_026,3,0.05,0.4185625514863669,0.26467221443362615,0.6655695611562431
test_026,3,0.1,0.4184608500208488,0.2645908892147028,0.7438387937232973
test_026,3,0.15,0.4179523426932582,0.2641844199591149,0.8036634020564444
test_026,3,0.2,0.4173421339001495,0.26369700163220194,0.8305608700367327
test_026,4,0.0,0.4188676558829213,0.26491625286232534,0.6194466922415597
test_026,4,0.01,0.4187049335380923,0.26478608731445036,0.6408715781073627
test_026,4,0.02,0.41880663500361043,0.26486743764230675,0.6229052696557845
test_026,4,0.05,0.4184608500208488,0.2645908892147028,0.6897748789493247
test_026,4,0.1,0.4184811903139524,0.2646071534217329,0.7471227563513065
test_026,4,0.15,0.4175658771242894,0.26387567803799583,0.8157383954043407
test_026,4,0.2,0.418501530607056,0.2646234180471242,0.8377979649773624
test_026,5,0.0,0.4188676558829213,0.26491625286232534,0.6282461673018014
test_026,5,0.01,0.4186439126587814,0.26473728214033054,0.5367718760626006
test_026,5,0.02,0.4188676558829213,0.26491625286232534,0.61893654779174
test_026,5,0.05,0.41860323207257416,0.2647047474500624,0.6626080187963223
test_026,5,0.1,0.4185625514863669,0.26467221443362615,0.7276198732118295
test_026,5,0.15,0.41823710679670895,0.26441201054458946,0.8037591242642413
test_026,5,0.2,0.41785064122774007,0.2641031574616888,0.8461893953393457
test_026,6,0.0,0.418501530607056,0.2646234180471242,0.6307237840029339
test_026,6,0.01,0.4186439126587814,0.26473728214033054,0.6531456334925714
test_026,6,0.02,0.4187049335380923,0.26478608731445036,0.6619195983777556
test_026,6,0.05,0.41917276027947564,0.2651603854913213,0.693959197223404
test_026,6,0.1,0.4185218709001597,0.2646396830908927,0.779588528653877
test_026,6,0.15,0.4184608500208488,0.2645908892147028,0.7954853241539122
test_026,6,0.2,0.4156742298656524,0.26236664056181075,0.8566733096206901
test_026,7,0.0,0.41880663500361043,0.26486743764230675,0.5918980061813303
test_026,7,0.01,0.41882697529671403,0.2648837089636719,0.6529610390313911
test_026,7,0.02,0.41880663500361043,0.26486743764230675,0.6765780284122082
test_026,7,0.05,0.4188676558829213,0.26491625286232534,0.7236738270589472
test_026,7,0.1,0.4188676558829213,0.26491625286232534,0.7126440422724364
test_026,7,0.15,0.41876595441740316,0.2648348962554188,0.7919711794370736
test_026,7,0.2,0.41876595441740316,0.2648348962554188,0.8312577347956541
test_026,8,0.0,0.4187049335380923,0.26478608731445036,0.6745063896127437
test_026,8,0.01,0.4188676558829213,0.26491625286232534,0.7078549202647012
test_026,8,0.02,0.41844050972774516,0.2645746254260176,0.5716803066782618
test_026,8,0.05,0.41862357236567777,0.2647210145859594,0.6977174010918927
test_026,8,0.1,0.4188676558829213,0.26491625286232534,0.7256043922282903
test_026,8,0.15,0.41821676650360534,0.264395751356634,0.813692030574609
test_026,8,0.2,0.4171997518484241,0.26358332476611496,0.8486675435024585
test_026,9,0.0,0.4110569833311298,0.258698379374792,0.5019487155691226
test_026,9,0.01,0.41882697529671403,0.2648837089636719,0.5879201904122885
test_026,9,0.02,0.41882697529671403,0.2648837089636719,0.6667517097545693
test_026,9,0.05,0.41862357236567777,0.2647210145859594,0.6953839877414327
test_026,9,0.1,0.41882697529671403,0.2648837089636719,0.7596672668331901
test_026,9,0.15,0.4188676558829213,0.26491625286232534,0.7634950922211066
test_026,9,0.2,0.41882697529671403,0.2648837089636719,0.8360739023130569
test_027,0,0.0,0.5485484989596751,0.3779309874057135,0.5625158610051532
test_027,0,0.01,0.546170613296344,0.37567724128531027,0.5709493768918356
test_027,0,0.02,0.5480531061131477,0.37746084820362347,0.5806364668469082
test_027,0,0.05,0.5529574952937679,0.3821294077370763,0.5974460336968848
test_027,0,0.1,0.5541464381254335,0.38326594942780784,0.6465052669157725
test_027,0,0.15,0.5497374417913405,0.3790606319385141,0.6466700110304565
test_027,0,0.2,0.543792727633013,0.37343085558768496,0.895915502155545
test_027,1,0.0,0.5543941345486971,0.38350296425756486,0.548575913347175
test_027,1,0.01,0.5442385811948875,0.373851493908664,0.5743196889814031
test_027,1,0.02,0.5478549489745368,0.377272882338894,0.5840321111068449
test_027,1,0.05,0.552759338155157,0.3819401656739919,0.5846420100274604
test_027,1,0.1,0.554790448825919,0.38388235697391426,0.6378125354871002
test_027,1,0.15,0.5516199346081443,0.3808530286965147,0.7341638138518825
test_027,1,0.2,0.5457742990191221,0.37530233350366204,0.9844377230881408
test_027,2,0.0,0.5468146239968295,0.37628690257039615,0.5594871081791566
test_027,2,0.01,0.5535024274249479,0.3826500907565328,0.570639610352151
test_027,2,0.02,0.5524621024472407,0.3816563997262149,0.5700813391881496
test_027,2,0.05,0.5512236203309224,0.38047529492220894,0.571538477363848
test_027,2,0.1,0.5441890419102348,0.37380474359410626,0.6703965638362782
test_027,2,0.15,0.5516199346081443,0.3808530286965147,0.7582680256808394
test_027,2,0.2,0.5513722381848806,0.38061692086724574,0.7901307955685164
test_027,3,0.0,0.5490438918062023,0.37840144764245964,0.5850748104415787
test_027,3,0.01,0.5541464381254335,0.38326594942780784,0.5836538286969668
test_027,3,0.02,0.5488457346675913,0.3782132250025603,0.5621069759733524
test_027,3,0.05,0.5531061131477262,0.38227137330092104,0.5876153381048637
test_027,3,0.1,0.5432973347864857,0.37296378166978406,0.6148302497807436
test_027,3,0.15,0.5531061131477262,0.38227137330092104,0.6951656459622674
test_027,3,0.2,0.5459229168730804,0.3754428999727446,0.8007735940719313
test_027,4,0.0,0.548746656098286,0.37811913295784266,0.5583281755526386
test_027,4,0.01,0.5476072525512732,0.37703799713486597,0.5783838871873073
test_027,4,0.02,0.5486475775289805,0.37802505375977064,0.5723832797434815
test_027,4,0.05,0.5536015059942534,0.38274480254820703,0.5965225145730834
test_027,4,0.1,0.5488457346675913,0.3782132250025603,0.6309867906818024
test_027,4,0.15,0.5531556524323789,0.38231870163665,0.7704404452366919
test_027,4,0.2,0.5500842167839096,0.3793904605712724,0.8261794374200016
test_027,5,0.0,0.5483008025364113,0.3776958776958777,0.5858452031127223
test_027,5,0.01,0.5466164668582185,0.3760992569363965,0.5619366780495045
test_027,5,0.02,0.552214406023977,0.3814200171086399,0.5843979824533878
test_027,5,0.05,0.5541464381254335,0.38326594942780784,0.5800257178534615
test_027,5,0.1,0.5550381452491826,0.38411958310477234,0.6194148625739003
test_027,5,0.15,0.5481521846824532,0.377554850377043,0.7562688810679763
test_027,5,0.2,0.5544932131180026,0.38359779293327395,0.8343604250042993
test_027,6,0.0,0.5532547310016843,0.38241336803177645,0.5865831230017146
test_027,6,0.01,0.5545922916873081,0.38369263460945263,0.5893262513564324
test_027,6,0.02,0.5532051917170316,0.38236603321349083,0.5787631330130607
test_027,6,0.05,0.5511740810462696,0.38042809273062983,0.5844469466484641
test_027,6,0.1,0.5491925096601605,0.3785426483644062,0.6752417522879548
test_027,6,0.15,0.5512731596155751,0.3805225003419505,0.6765453673103408
test_027,6,0.2,0.5515703953234915,0.3808058006703605,0.876518483622002
test_027,7,0.0,0.5472604775587041,0.37670929241261725,0.5620032104164254
test_027,7,0.01,0.5511740810462696,0.38042809273062983,0.5627762099775847
test_027,7,0.02,0.5488457346675913,0.3782132250025603,0.5750406074137715
test_027,7,0.05,0.5517190131774498,0.380947494441594,0.5754129393138313
test_027,7,0.1,0.5468641632814822,0.3763338219752497,0.589663333569759
test_027,7,0.15,0.5521648667393243,0.38137275029083695,0.674602384175858
test_027,7,0.2,0.5506786881997424,0.3799562482909489,0.7907333271912617
test_027,8,0.0,0.5473595561280095,0.3768031920335573,0.5735852827267797
test_027,8,0.01,0.5482512632517587,0.37764886538133424,0.575458503217583
test_027,8,0.02,0.546170613296344,0.37567724128531027,0.5644950572422445
test_027,8,0.05,0.5506786881997424,0.3799562482909489,0.604821548937872
test_027,8,0.1,0.5502823739225206,0.3795790049207217,0.5910344443749412
test_027,8,0.15,0.554790448825919,0.38388235697391426,0.775873374043851
test_027,8,0.2,0.5460715347270385,0.37558349517871137,0.8990594681859285
test_027,9,0.0,0.539581888437531,0.3694708276797829,0.5434232252166971
test_027,9,0.01,0.5485980382443277,0.37797801897740463,0.5612490824721186
test_027,9,0.02,0.5540968988407807,0.3832185562065303,0.5889180463828965
test_027,9,0.05,0.5524621024472407,0.3816563997262149,0.5902104971154328
test_027,9,0.1,0.5511740810462696,0.38042809273062983,0.614774711689106
test_027,9,0.15,0.5504805310611315,0.3797676008202324,0.6307387961011842
test_027,9,0.2,0.5483503418210641,0.3777428932191243,0.7925546365678404
test_029,0,0.0,0.04409202859374061,0.02254299754299754,0.18315979235860932
test_029,0,0.01,0.041088484411605695,0.020975160993560258,0.20669105531293414
test_029,0,0.02,0.0335195530726257,0.017045454545454544,0.22819411089347721
test_029,0,0.05,0.03652309725476062,0.018601236003181792,0.5884452088753426
test_029,0,0.1,0.039646783204180934,0.020224305938591654,0.9568173789340574
test_029,0,0.15,0.04565387156845077,0.023360177045552346,0.9675911936311821
test_029,0,0.2,0.028473598846639032,0.014442413162705668,0.992497355715343
test_029,1,0.0,0.04565387156845077,0.023360177045552346,0.08071403678499246
test_029,1,0.01,0.030035441821349193,0.015246691467951455,0.9761825186822461
test_029,1,0.02,0.039166216135039345,0.019974266282703265,0.06590094643550971
test_029,1,0.05,0.04565387156845077,0.023360177045552346,0.20003939831685363
test_029,1,0.1,0.03123685949420316,0.015866235430524196,0.7440750672272675
test_029,1,0.15,0.04565387156845077,0.023360177045552346,0.9165542833915952
test_029,1,0.2,0.018021265092809515,0.009092562284051645,0.9998671362382131
test_029,2,0.0,0.039166216135039345,0.019974266282703265,0.0757506491013581
test_029,2,0.01,0.04565387156845077,0.023360177045552346,0.11802284352325827
test_029,2,0.02,0.04409202859374061,0.02254299754299754,0.1448146178381726
test_029,2,0.05,0.04565387156845077,0.023360177045552346,0.4876366703137243
test_029,2,0.1,0.01778098155823872,0.008970240620643676,0.9140351557584311
test_029,2,0.15,0.03772451492761458,0.019224882140451847,0.9642246312675629
test_029,2,0.2,0.04565387156845077,0.023360177045552346,0.9679266758319186
test_029,3,0.0,0.04565387156845077,0.023360177045552346,0.07938722445110956
test_029,3,0.01,0.042650327386315856,0.021789835502086914,0.07980621221686166
test_029,3,0.02,0.04565387156845077,0.023360177045552346,0.1403189738557192
test_029,3,0.05,0.042650327386315856,0.021789835502086914,0.19383206514030707
test_029,3,0.1,0.042650327386315856,0.021789835502086914,0.7622296728331794
test_029,3,0.15,0.03784465669489998,0.01928728875826598,0.8389004039212447
test_029,3,0.2,0.04277046915360125,0.021852556626358113,0.9647267291977313
test_029,4,0.0,0.04565387156845077,0.023360177045552346,0.15712634316602617
test_029,4,0.01,0.04565387156845077,0.023360177045552346,0.08906257066041016
test_029,4,0.02,0.04241004385174506,0.02166441634957653,0.09978172882854809
test_029,4,0.05,0.04541358803387998,0.023234372118753458,0.18066987874664264
test_029,4,0.1,0.04241004385174506,0.02166441634957653,0.76216805117056
test_029,4,0.15,0.04565387156845077,0.023360177045552346,0.9088363070179516
test_029,4,0.2,0.04565387156845077,0.023360177045552346,0.9757054222361217
test_029,5,0.0,0.041088484411605695,0.020975160993560258,0.09952379076840794
test_029,5,0.01,0.03940649966961014,0.020099270788651265,0.1371668402786088
test_029,5,0.02,0.04565387156845077,0.023360177045552346,0.20126401480354936
test_029,5,0.05,0.04685528924130474,0.02398966599003506,0.43538557608017536
test_029,5,0.1,0.039286357902324744,0.020036764705882355,0.9248598250557036
test_029,5,0.15,0.03736408962575839,0.019037708129285014,0.9674560882879661
test_029,5,0.2,0.04565387156845077,0.023360177045552346,0.9748190557543571
test_029,6,0.0,0.042650327386315856,0.021789835502086914,0.11821453677531102
test_029,6,0.01,0.04565387156845077,0.023360177045552346,0.11239798105253257
test_029,6,0.02,0.04565387156845077,0.023360177045552346,0.12094730999764314
test_029,6,0.05,0.04565387156845077,0.023360177045552346,0.3536236060454843
test_029,6,0.1,0.042650327386315856,0.021789835502086914,0.7559495555309427
test_029,6,0.15,0.04565387156845077,0.023360177045552346,0.889773496651025
test_029,6,0.2,0.042650327386315856,0.021789835502086914,0.9788958792559272
test_029,7,0.0,0.04565387156845077,0.023360177045552346,0.11356486144788214
test_029,7,0.01,0.030275725355919984,0.015370539798719121,0.31586482582143016
test_029,7,0.02,0.04565387156845077,0.023360177045552346,0.1953950380859414
test_029,7,0.05,0.033279269538054906,0.016921197312156383,0.9060063336829265
test_029,7,0.1,0.04565387156845077,0.023360177045552346,0.9079282847495211
test_029,7,0.15,0.04565387156845077,0.023360177045552346,0.9357094958370201
test_029,7,0.2,0.04565387156845077,0.023360177045552346,0.974631331716012
test_029,8,0.0,0.04277046915360125,0.021852556626358113,0.1465239650441011
test_029,8,0.01,0.04385174505916982,0.02241739344060926,0.48746956793740104
test_029,8,0.02,0.03940649966961014,0.020099270788651265,0.1877046333002369
test_029,8,0.05,0.03904607436775395,0.019911775517706162,0.6357781279630083
test_029,8,0.1,0.04565387156845077,0.023360177045552346,0.8889250886267871
test_029,8,0.15,0.04565387156845077,0.023360177045552346,0.9640210912052484
test_029,8,0.2,0.04565387156845077,0.023360177045552346,0.9638847084139426
test_029,9,0.0,0.03940649966961014,0.020099270788651265,0.2229880080727733
test_029,9,0.01,0.039286357902324744,0.020036764705882355,0.10821708355092884
test_029,9,0.02,0.04409202859374061,0.02254299754299754,0.12253360397477474
test_029,9,0.05,0.041088484411605695,0.020975160993560258,0.5947625546647689
test_029,9,0.1,0.04541358803387998,0.023234372118753458,0.7950954923034094
test_029,9,0.15,0.03580224665104824,0.018227414520765796,0.9538401949143936
test_029,9,0.2,0.04565387156845077,0.023360177045552346,0.9912253824030312
test_030,0,0.0,0.03244728244728245,0.016491188346730065,0.2988789142938285
test_030,0,0.01,0.03452628452628453,0.01756639341165804,0.3315941996019013
test_030,0,0.02,0.03838728838728839,0.019569249403838147,0.44965375795973905
test_030,0,0.05,0.044104544104544105,0.022549540657505127,0.5607609250402268
test_030,0,0.1,0.09555984555984556,0.050177394830207805,0.9246255521645894
test_030,0,0.15,0.04002079002079002,0.020418987006099176,0.8512489932336789
test_030,0,0.2,0.0720968220968221,0.03739649528211053,0.9688399668956791
test_030,1,0.0,0.08702108702108702,0.04548983077161931,0.2866581034520596
test_030,1,0.01,0.029997029997029998,0.01522689582391075,0.9382327754510185
test_030,1,0.02,0.07246807246807246,0.037596302003081665,0.42212763794679853
test_030,1,0.05,0.08204633204633205,0.042778057372924005,0.7535984982736318
test_030,1,0.1,0.10885060885060885,0.05755791126815862,0.7929967858513949
test_030,1,0.15,0.09258984258984258,0.04854217758573708,0.8083504491296981
test_030,1,0.2,0.021235521235521235,0.010731707317073172,0.9979871837615266
test_030,2,0.0,0.03987228987228987,0.0203416796090761,0.2517549182226781
test_030,2,0.01,0.023982773982773983,0.012136925562694923,0.38299618372418615
test_030,2,0.02,0.07803682803682804,0.040602665636469,0.4344180031949221
test_030,2,0.05,0.0547965547965548,0.028170089319795404,0.6803613966534998
test_030,2,0.1,0.08672408672408673,0.04532753803166718,0.7197901778123369
test_030,2,0.15,0.11909711909711909,0.06331912205905574,0.948219219962223
test_030,2,0.2,0.1115978615978616,0.059096449494750916,0.9333898139463468
test_030,3,0.0,0.059325809325809324,0.030569690477101428,0.3721922208251398
test_030,3,0.01,0.05256905256905257,0.026994052157999084,0.3834707800117212
test_030,3,0.02,0.04811404811404811,0.024650030432136337,0.5109196023973108
test_030,3,0.05,0.09073359073359073,0.047522750252780584,0.5759013075000465
test_030,3,0.1,0.10892485892485892,0.05759943460677686,0.8243171205121067
test_030,3,0.15,0.10788535788535789,0.0570184044264804,0.855197069779098
test_030,3,0.2,0.08687258687258688,0.045408678102926335,0.9280352572757702
test_030,4,0.0,0.015518265518265519,0.007819807685112434,0.7932931253764228
test_030,4,0.01,0.03890703890703891,0.019839466908980766,0.5248704447801855
test_030,4,0.02,0.027695277695277694,0.014042088619508338,0.426597648434182
test_030,4,0.05,0.11278586278586279,0.059763150647204624,0.5607474497815427
test_030,4,0.1,0.12637362637362637,0.06744868035190615,0.7941641382179203
test_030,4,0.15,0.12332937332937333,0.06571711177052424,0.8771674916523965
test_030,4,0.2,0.0859073359073359,0.0448814926878467,0.959842211407412
test_030,5,0.0,0.054425304425304424,0.027973896118765027,0.42340189209611784
test_030,5,0.01,0.034823284823284825,0.017720179846601427,0.379772896038638
test_030,5,0.02,0.036902286902286904,0.018797987821021975,0.49807065282692264
test_030,5,0.05,0.07046332046332046,0.03651825912956478,0.8720790713408317
test_030,5,0.1,0.10721710721710721,0.05664522203044092,0.9396708527344698
test_030,5,0.15,0.08902583902583902,0.04658662625791662,0.8517983423571039
test_030,5,0.2,0.07773982773982774,0.040441886515508514,0.9153584076686626
test_030,6,0.0,0.024057024057024055,0.012174958665263792,0.30204240551896583
test_030,6,0.01,0.05761805761805762,0.02966360856269113,0.46948742200341576
test_030,6,0.02,0.04313929313929314,0.022045152722443558,0.6224241734429576
test_030,6,0.05,0.041283041283041284,0.021076573161485975,0.7858784804514963
test_030,6,0.1,0.0741015741015741,0.03847636672064153,0.6800118530898741
test_030,6,0.15,0.06623106623106623,0.03424973122408232,0.832903125531357
test_030,6,0.2,0.06853281853281853,0.03548225887056472,0.948674532689917
test_030,7,0.0,0.029106029106029108,0.014767932489451477,0.3473753828868624
test_030,7,0.01,0.05071280071280071,0.02601607435340723,0.8113178521077765
test_030,7,0.02,0.0273982773982774,0.013889411676139572,0.676520425181415
test_030,7,0.05,0.0568013068013068,0.029230828015742616,0.9278935347275403
test_030,7,0.1,0.03185328185328185,0.016184404119666502,0.8088680849288062
test_030,7,0.15,0.07595782595782596,0.03947825415814456,0.9288877997195885
test_030,7,0.2,0.08041283041283041,0.04189068966851042,0.951830356957527
test_030,8,0.0,0.02130977130977131,0.010769634883110061,0.6090178592935478
test_030,8,0.01,0.022572022572022572,0.011414839291078402,0.8633450127250906
test_030,8,0.02,0.027695277695277694,0.014042088619508338,0.41717579983693964
test_030,8,0.05,0.052866052866052865,0.027150701647345944,0.6327743337726108
test_030,8,0.1,0.04336204336204336,0.022161505768063146,0.9287578099396957
test_030,8,0.15,0.11434511434511435,0.06063947078280044,0.9589706177357988
test_030,8,0.2,0.0493020493020493,0.025274056029232644,0.9007697557357424
test_030,9,0.0,0.016854766854766855,0.00849900782507769,0.1885786073685596
test_030,9,0.01,0.04521829521829522,0.023132145705929273,0.4967541432866865
test_030,9,0.02,0.049524799524799525,0.025391145456621873,0.5585193854577335
test_030,9,0.05,0.05301455301455302,0.027229044313934865,0.7508432725368172
test_030,9,0.1,0.07380457380457381,0.03831624392876417,0.7953708127832784
test_030,9,0.15,0.05732105732105732,0.029506191713805228,0.9564399409217121
test_030,9,0.2,0.058212058212058215,0.029978586723768737,0.9519689430231321
test_033,0,0.0,0.005551223497085143,0.0027833372120083777,0.4735874036549972
test_033,0,0.01,0.0030633842040770857,0.0015340417817198003,0.7737623005575821
test_033,0,0.02,0.0034532694664141696,0.0017296211571723485,0.9183655921239743
test_033,0,0.05,0.0035275333259069475,0.0017668830323432588,0.990597622721218
test_033,0,0.1,0.0042330399910883365,0.0021210091538289796,0.996495891912977
test_033,0,0.15,0.00482715086703056,0.0024194148738182087,0.9974349125268722
test_033,0,0.2,0.004548661393932642,0.002279515068059807,0.9969664317402802
test_033,1,0.0,0.0029148564850915303,0.0014595554398653863,0.9512044480315003
test_033,1,0.01,0.0020793880657977797,0.001040776121622124,0.9739205695546524
test_033,1,0.02,0.004251605955961532,0.002130331643332248,0.9190402711303659
test_033,1,0.05,0.006089636478407783,0.0030541174717866586,0.9510787484985554
test_033,1,0.1,0.00516133823474806,0.0025873462018130037,0.979971599957276
test_033,1,0.15,0.005681185251197505,0.0028486845780036863,0.9937391305492644
test_033,1,0.2,0.0,0.0,0.999744273758894
test_033,2,0.0,0.005959674724295421,0.0029887433311918663,0.23635140027280702
test_033,2,0.01,0.005606921391704727,0.0028113421831654595,0.7720916341442836
test_033,2,0.02,0.005458393672719171,0.002736665735827981,0.9277020671053174
test_033,2,0.05,0.004604359288552226,0.002307491905169526,0.9861416625229222
test_033,2,0.1,0.0031933459581894473,0.0015992264207081227,0.9963909788862602
test_033,2,0.15,0.004697189112918198,0.002354123437950703,0.9954978454653589
test_033,2,0.2,0.005551223497085143,0.0027833372120083777,0.9939715080009645
test_033,3,0.0,0.005885410864802644,0.0029513905052743305,0.49853660385429655
test_033,3,0.01,0.0036203631502729197,0.0018134642747537873,0.9267516727427315
test_033,3,0.02,0.005458393672719171,0.002736665735827981,0.9408863008786714
test_033,3,0.05,0.00466005718317181,0.0023354703041694193,0.9717019041634841
test_033,3,0.1,0.006089636478407783,0.0030541174717866586,0.9841273324099576
test_033,3,0.15,0.006201032267646949,0.003110159232703231,0.9848793725173582
test_033,3,0.2,0.006201032267646949,0.003110159232703231,0.9928399180557871
test_033,4,0.0,0.004307303850581114,0.0021583001525694936,0.8886041196337723
test_033,4,0.01,0.005235602094240838,0.0026246719160104987,0.797002006718742
test_033,4,0.02,0.004307303850581114,0.0021583001525694936,0.9201330334507023
test_033,4,0.05,0.007853403141361256,0.003942181340341655,0.9191268488897968
test_033,4,0.1,0.0053469978834800045,0.0026806656986484976,0.9903236722570619
test_033,4,0.15,0.006906538932828339,0.0034652358596020567,0.9928278579601926
test_033,4,0.2,0.007686309457502506,0.003857981548783897,0.9954570568493644
test_033,5,0.0,0.005179904199621254,0.0025966773698171157,0.7428496282106669
test_033,5,0.01,0.0032861757825554195,0.001645792072303272,0.9421052529797411
test_033,5,0.02,0.004047380342356392,0.002027793797555485,0.9541195594308651
test_033,5,0.05,0.004641491218298615,0.0023261439976180287,0.9859567410571389
test_033,5,0.1,0.005699751216070699,0.002858020611262649,0.9944674426637067
test_033,5,0.15,0.004437265604693476,0.0022235660789877657,0.995027207588498
test_033,5,0.2,0.0050313764806356985,0.002522032888797893,0.9931551473837262
test_033,6,0.0,0.002543537187627641,0.0012733880487419483,0.4254595331441933
test_033,6,0.01,0.00412164420184917,0.0020650778590165764,0.9201325432029138
test_033,6,0.02,0.004195908061341948,0.002102364695157119,0.9432667480400108
test_033,6,0.05,0.005681185251197505,0.0028486845780036863,0.9890544207329027
test_033,6,0.1,0.0029148564850915303,0.0014595554398653863,0.9907685231002531
test_033,6,0.15,0.006275296127139727,0.0031475238857951687,0.9946493245932019
test_033,6,0.2,0.005142772269874866,0.00257801520749765,0.9948168912872758
test_033,7,0.0,0.005959674724295421,0.0029887433311918663,0.672981376349957
test_033,7,0.01,0.002432141398388474,0.0012175513276886042,0.9703621550073535
test_033,7,0.02,0.005049942445508893,0.0025313628410825297,0.9303081262988769
test_033,7,0.05,0.0027663287661059744,0.0013850801766209621,0.9696858091584812
test_033,7,0.1,0.00395455051799042,0.0019811926221502915,0.9943433119236845
test_033,7,0.15,0.00516133823474806,0.0025873462018130037,0.9964013721393742
test_033,7,0.2,0.006479521740744867,0.003250291036088475,0.9965908038848107
test_033,8,0.0,0.00516133823474806,0.0025873462018130037,0.8889735703671081
test_033,8,0.01,0.004047380342356392,0.002027793797555485,0.9139259081522533
test_033,8,0.02,0.0033604396420481974,0.001683047711148099,0.988734485026195
test_033,8,0.05,0.0038988526233708367,0.0019532339974328923,0.9765740847341288
test_033,8,0.1,0.004752887007537782,0.0023821044403915586,0.9949765159671778
test_033,8,0.15,0.00482715086703056,0.0024194148738182087,0.994449597644209
test_033,8,0.2,0.005736883145817088,0.0028766931992738444,0.9942080035340871
test_033,9,0.0,0.003676061044892503,0.0018414150996038168,0.5235150718465632
test_033,9,0.01,0.0025621031525008353,0.0012826947744130276,0.8682335396294256
test_033,9,0.02,0.004678623148045004,0.002344796784278696,0.8813817892151113
test_033,9,0.05,0.003713192974638892,0.0018600498493359621,0.9677357995553544
test_033,9,0.1,0.00466005718317181,0.0023354703041694193,0.9885998629835012
test_033,9,0.15,0.002784894730979169,0.0013943889787495119,0.9873427696044943
test_033,9,0.2,0.004251605955961532,0.002130331643332248,0.9976759183396481
test_038,0,0.0,0.0022438774201820745,0.0011231988703828504,0.0704708466706852
test_038,0,0.01,0.00955250673163226,0.00479917544368216,0.29159420337709324
test_038,0,0.02,0.010385946916271318,0.005220081201263131,0.7691559659189601
test_038,0,0.05,0.023977433004231313,0.012134189864382585,0.916822769920842
test_038,0,0.1,0.04269778176689319,0.021814608581722895,0.9750861450673219
test_038,0,0.15,0.0465444287729196,0.023826714801444042,0.9578977052460108
test_038,0,0.2,0.045646877804846775,0.023356514893058653,0.9897970492864235
test_038,1,0.0,0.02250288498525452,0.011379478035337981,0.8589295226879423
test_038,1,0.01,0.046480317989485834,0.02379311476485839,0.9272308029993289
test_038,1,0.02,0.005962302859340941,0.0029900652670160435,0.7068234430114465
test_038,1,0.05,0.04141556609821772,0.021145662847790507,0.49002461837268785
test_038,1,0.1,0.04019746121297602,0.020510975170924792,0.9507671652914845
test_038,1,0.15,0.05622515707141941,0.02892575612652132,0.9472320568136647
test_038,1,0.2,0.04289011411719451,0.021915026042519735,0.9996771431602357
test_038,2,0.0,0.017951019361456596,0.009056799068443524,0.09077378608221462
test_038,2,0.01,0.00756507244518528,0.0037968981272926187,0.35711260526606375
test_038,2,0.02,0.024810873188870368,0.012561264565549029,0.6307533173050683
test_038,2,0.05,0.026926529042184896,0.013646997660514687,0.925581691952053
test_038,2,0.1,0.02102833696627773,0.010625890890242322,0.9883794588125895
test_038,2,0.15,0.05289139633286319,0.027164070988772184,0.968919756415224
test_038,2,0.2,0.052378510065393,0.02689357780045426,0.941210206133618
test_038,3,0.0,0.043851775868701114,0.02241740954378605,0.18460969862663487
test_038,3,0.01,0.006154635209642262,0.0030868167202572345,0.3320404352372749
test_038,3,0.02,0.015450698807539428,0.007785495073493781,0.7486556917908015
test_038,3,0.05,0.033017053468393384,0.016785632802059906,0.8400558796879989
test_038,3,0.1,0.06308501089883319,0.03256983979875546,0.8522192668483176
test_038,3,0.15,0.05622515707141941,0.02892575612652132,0.8775981352703217
test_038,3,0.2,0.05487883061931017,0.028213579433091628,0.9489560067874618
test_038,4,0.0,0.0033978715219899988,0.0017018270558391935,0.4516658277403618
test_038,4,0.01,0.014681369406334145,0.007394968837795072,0.27891027618143893
test_038,4,0.02,0.003077317604821131,0.0015410299216643123,0.673049002606768
